Unnamed: 0,Dominant_Topic,Perc_Contribution,Topic_Keywords,tweet_tokenizado,url,tweet,dia,mes,año,latitud,longitud,alcaldia,termino
25817,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['dichoso', 'rumbo', 'vacuna']",https://twitter.com/ositosinaloense/status/1456874303685812226,"@Tonninho_ Dichoso tu, por mis rumbos no hay vacunas",6,11,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
25825,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'compraron', 'efectivo', 'ambulancia', 'ama']",https://twitter.com/Tremendo69latas/status/1451640780473323521,"@LillyTellez Las vacunas que se compraron son efectivas. La que no lo fue, fuiste tu.  Yla ambulancia  Ama. https://t.co/8q6bBltaJh",22,10,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
25826,1,0.4134,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['oir', 'santo', 'vacuna', 'presidente', 'mexico', 'luz', 'vacuna', 'pequeno', 'punto', 'andar', 'lucete', 'futuro', 'mexico']",https://twitter.com/paola_palazon/status/1451277932635246595,"Oye @m_ebrard ya que tú has sido el #SantoDeLaVacunacion y ahora quieres presidente de México, ¿por qué no te nos luces con más vacunas para lxs pequeñxs? Ya USA a punto de 11 a 5… anda.. lúcete… por el futuro de México",21,10,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
25839,1,0.5554,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pasar', 'done', 'vacuna']",https://twitter.com/Jimsoul071/status/1444745105425014791,"Lo qué pasa es que no hay quien se los done, al igual que las vacunas.",3,10,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
25841,1,0.6091,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['sueno', 'loco', 'andar', 'tour', 'mundo', 'vacuna', 'pais', 'mega', 'blindado', 'coxis']",https://twitter.com/jvillicana/status/1443978278281359361,"Hoy en mis sueños locos, andaba de tour por el mundo poniéndome todas las vacunas en diferentes países para estar mega blindado contra el covis.",1,10,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
25842,1,0.3613,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['acabar', 'enterar', 'neelix', 'temporada', 'grey', 'anatomy', 'mamada', 'temporada', 'lujo', 'tratar', 'pandemia', 'covid', 'recorrer', 'inicio', 'llegar', 'vacuna']",https://twitter.com/godomarto/status/1443977727548301321,"Me acabo de enterar que ya está en Netflix la temporada 17 de Grey's Anatomy 😍💙 Ya sé que puede parecerles una m*amada, pero de verdad esta temporada está de lujo pues trata sobre la pandemia de Covid y recorre desde el inicio hasta que llegan las vacunas. https://t.co/uB5qmKGeyr",1,10,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
25853,1,0.4764,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['creer', 'vacuna', 'terapia', 'energia', 'puto', 'chiste']",https://twitter.com/UnaTalcarolinaa/status/1436867515142000651,"No creen en las vacunas pero si en la ""terapia de energía"" son puto chiste.",11,9,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
25863,1,0.2343,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['cobarde', 'camion', 'deber', 'tirar', 'papa', 'caliente', 'cheque', 'macuspano', 'creer', 'caer', 'pie', 'gato', 'recuerdo', 'responsabilidad', 'permitiremo', 'incumpla', 'robar', 'vacuna', 'medicina']",https://twitter.com/vikotoru44/status/1434420716129095680,"Claro, son tan cobardes y chambones que deben tirar la papa caliente. Tú y el chaneque macuspano creen que siempre caen de pie como los gatos que son, pero te recuerdo que eso es su reponsabilidad y no permitiremis que incumplan, ya bastante han robado con las vacunas y medicinas",5,9,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
25879,1,0.4482,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['quedar', 'difundan', 'medida', 'reducir', 'riesgo', 'cubrebocas', 'ventila', 'distancia', 'social', 'vacuna']",https://twitter.com/testigocreacion/status/1428843330419499016,"@MarcoSanchezGue @azucenau @mileniotv @CinPek @AlejandroC_IQ @HuLeeYo @rafoji @AleHSalcedo2 @padelice Te quedó muy bien 👏

que bueno que @azucenau y @mileniotv @Milenio difundan medidas para reducir riesgos 🎉🎉🎉🎉

Usa cubrebocas,  ventila, distancia social y vacunas ¡¡¡¡",20,8,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
25883,1,0.7037,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['noche', 'post', 'vacuna', 'yenas']",https://twitter.com/paola_palazon/status/1427559462735421448,Noche post vacunas nenunas 😢😢😢,17,8,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
25884,1,0.3921,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['obviamente', 'creer', 'jamo', 'difundir', 'contener', 'vacuna', 'minimo', 'inyectar', 'servir', 'bajen', 'guardia']",https://twitter.com/GPODEABOGADOS/status/1427345541730607107,"@juliapalma Obviamente no era creer eso. Ya que jamas difundieron que contienen las vacunas, mínimo para saber que que nos inyectaron y eso en que nos sirven.... Por eso dijeron no bajen la guardia.",16,8,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
25894,1,0.3883,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pez', 'boca', 'morir', 'pena', 'persona', 'escarmiento', 'cabeza', 'pleno', 'confiar', 'vacuna', 'choice']",https://twitter.com/J_C_Zar_/status/1425215013128744966,"Diiiiicen que el pez por su boca muere, que pena que las personas no escarmienten en cabeza ajena y en pleno 2021 haya quien no quiera o no confíe en las vacunas … #Choices !!!!",10,8,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
25906,1,0.7036,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['adoptar', 'vacuna', 'jajajajajaja']",https://twitter.com/Carlosdavoh/status/1421673607357403136,@osomilenio Adoptame ya casi tengo todas mis vacunas jajajajajaja,31,7,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
25913,1,0.2843,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['casual', 'desayunar', 'mediodia', 'aeropuerto', 'vuelo', 'faltar', 'cuarentena', 'prueba', 'negativo', 'vacuna', 'regrese', 'casa', 'sacar', 'enojo', 'gym', 'listo', 'esperar', 'irme']",https://twitter.com/SergioLozano/status/1420490491431374849,"Aquí casual fui a desayunar a las 6 am al aeropuerto. Iba, IBA a tomar un vuelo y no me dejaron porque me faltan 5 días de “cuarentena” con todo y prueba negativa y vacunas. Y nada. Me regresé a mi casa, fui a sacar el enojo al gym y listo. Esperar 5 días a ver si me dejan irme😒",28,7,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
25915,1,0.6222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['carson', 'went', 'hablar', 'vacuna', 'carson', 'went', 'colo', 'colo', 'camp', 'training', 'camp', 'vaccinated']",https://twitter.com/Pole_3/status/1420435398472445959,"Carson Wentz habla respecto a las vacunas. 

@Pole_3 / @nflgirlsmx 
#NFL #CarsonWentz #Colts #ColtsCamp #TrainingCamp #vaccinated",28,7,2021,19.3962535,-99.0965875,Iztacalco,vacunas
25916,1,0.3285,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['monos', 'vacuna', 'unico', 'demostrar', 'ignorancia', 'vivir', 'vacuna', 'ayuda', 'volver', 'normalidad']",https://twitter.com/ulises_halcon/status/1420352217085882371,"No es posible, que se pongan sus moños con las vacunas... lo único que demuestran es la ignorancia en la que viven... #Vacunate y ayuda a que todo vuelva a la normalidad.",28,7,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
25920,1,0.3703,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['oseo', 'puro', 'vacuna', 'ano', 'entrante']",https://twitter.com/Enriccomtz1/status/1420053668464930819,Ósea que puro 🌶 de vacunas para el año entrante,27,7,2021,19.4192316,-99.1133947,Venustiano Carranza,vacunas
25921,1,0.3881,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['seguidor', 'andar', 'esparciendo', 'bicho', 'cuidar', 'cubrebocas', 'vacuna']",https://twitter.com/LoreYas/status/1419691746431168513,"@LupitaJuarezH @lopezobrador_ 🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️y lo pior es que sus seguidores son los que andan como si nada esparciendo el bicho.
Sin cuidarse, sin cubrebocas, sin vacunas.",26,7,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
25928,1,0.3821,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['creido', 'medicina', 'tradicional', 'creer', 'gobierno', 'creer', 'farmaceutico', 'casi', 'ano', 'enfermo', 'gripa', 'alergia', 'donante', 'plaqueta', 'ejercicio', 'sano', 'asegurar', 'enfermar', 'vacuna']",https://twitter.com/EverardoPazstor/status/1418317111861129221,"@AlmaDeliaMC Nunca he creído en la medicina tradicional, no creo en los gobiernos, no creo en las farmacéuticas, en casí 50 años, no me enfermo ni de gripa, ninguna alergia, nada, soy donante de plaquetas, hago mucho ejercicio y como sano,  nada asegura no enfermarse, las vacunas tampoco.",22,7,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
25934,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['medicina', 'vacuna']",https://twitter.com/m_al_cubo_punto/status/1417449167622971397,@Itandehui_RoMa Medicinas y vacunas,20,7,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
25945,1,0.8221,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'chapa', 'grupo', 'interes', 'creer', 'seguir', 'fomentando', 'clasico']",https://twitter.com/pacheckrome/status/1416730178798211073,"@landayol07 @m_ebrard No hay vacunas chafas! Eso es lo que algunos grupos de interés quieren hacer creer, para seguir fomentando el Clasismo!",18,7,2021,19.4192316,-99.1133947,Venustiano Carranza,vacunas
25951,1,0.5739,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['sano', 'distancia', 'cubrebocas', 'selfie', 'riesgosa', 'crees', 'javier', 'usacubrebocas', 'sanadistancia', 'ventilacion', 'vacuna', 'cc']",https://twitter.com/testigocreacion/status/1414287189232455683,"@Javier_Hidalgo @MICablebusCDMX @jenarovillamil @valalrev @greenpeacemx sin sana distancia y sin cubrebocas?

puede ser una selfie muy riesgosa... no crees Javier?

#usacubrebocas #sanadistancia #ventilacion #vacunas

cc2 @lximenezfyvie
@HectorRossete
@AyudaMedicaMX @doctormacias @SalvemosOrg @anafvega @DrPacoMoreno1 @rpCov19mx @CinPek @AlejandroC_IQ https://t.co/Tt3D7JUpPK",11,7,2021,19.42366,-99.183582,Miguel Hidalgo,vacunas
25952,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['eficacia', 'gris', 'desempeno', 'informando', 'vacuna']",https://twitter.com/io7sip/status/1414068528857161728,"@CNDH @SSPCMexico @rosaicela_ Pues, no se ha visto, su eficacia, más bien, un gris desempeño, informando, sobre vacunas.",10,7,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
25958,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['demostracion', 'vacuna', 'efectivo']",https://twitter.com/angel_mg44/status/1411832352620351493,La mejor demostración de que las vacunas todas son efectivas.,4,7,2021,19.4192316,-99.1133947,Venustiano Carranza,vacunas
25985,1,0.7036,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['malo', 'rato', 'vacuna', 'reivindicar']",https://twitter.com/io7sip/status/1403114855457042437,"@epigmenioibarra @HLGatell Tuvo sus malos, ratos, y con las Vacunas, se reivindicó.",10,6,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
25990,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'jajaja', 'eh', 'cabron', 'vives', 'mozambique', 'jajaja']",https://twitter.com/Mickazul78/status/1400867675551768578,@pac0alvarado @ocana_brindis @JosePabloCoello No hay vacunas? Jajaja ah cabrón vives en Mozambique? Jajaja,4,6,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
26029,1,0.419,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['amigo', 'pasar', 'semaforo', 'verde', 'quincena', 'presionando', 'patente', 'vacuna', 'abrir', 'sentir', 'relajando', 'gob', 'mexicano']",https://twitter.com/AdyxOlea/status/1391100643662782466,@dober_gomez @marvinhamm @Claudiashein Un amigo me dijo que vamos a pasar a semaforo verde para la quincena y pues como Biden esta presionando para que las patentes de las vacunas se abran pues siento que eso esta relajando al gob mexicano,8,5,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
26035,1,0.2518,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['definitivamente', 'agradecido', 'elevar', 'circunstancia', 'termino', 'agradecer', 'vacuna', 'adquirida', 'pagar', 'impuesto', 'pagar', 'ud', 'pongase', 'apetito', 'gustar']",https://twitter.com/ccambiazzo/status/1389473993292492802,"@VientoEnrique @jav_hurtado @rocioss Definitivamente ser agradecido eleva... en otras circunstancias y otros términos. No voy a agradecer por unas vacunas adquiridas con lo que pagamos de impuestos (quienes pagamos, claro). 
Ud póngase de tapetito si gusta.",4,5,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
26037,1,0.5277,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['regresar', 'rusia', 'vacuna', 'vagon', 'metro']",https://twitter.com/renelopezmendoz/status/1389432968461103106,"Ahora @m_ebrard  tendrá que regresar a Rusia, no por más vacunas, sino por vagones para el metro",3,5,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
26038,1,0.5556,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['callejon', 'guardia', 'fundamos', 'cass', 'dios', 'bendiga', 'propiedad', 'intelectual', 'vacuna']",https://twitter.com/_emilmartinez/status/1389398667665289222,"Calderón Guardia: Fundemos la CCSS.

El PUSC: ¡dios bendiga la propiedad intelectual de las vacunas!",3,5,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
26055,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['oculto', 'vacuna', 'piso']",https://twitter.com/juniperoserra1/status/1381259358433075200,Por que ocultas lo de las vacunas y 2os pisos?,11,4,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
26070,1,0.4445,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['oir', 'pasar', 'camion', 'entrale', 'donan', 'perdon', 'conrad', 'grito', 'vacuna', 'pasenme', 'compresor', 'llenar', 'jeringa']",https://twitter.com/Not_a_Pineapple/status/1378936677218009089,"@Alainvillanuevg @ReginadelC @DonVocero Oye, pero se me pasaba este cumbión, éntrele Konan, perdón mi Konrad, al grito de “¡Dónde están las vacunas!” O “¡Pásenme la compresora para llenar unas jeringas!”

https://t.co/PKnqdvgLOK",5,4,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
26105,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['regresar', 'compramo', 'vacuna']",https://twitter.com/vh81410/status/1372788417604456458,@laishawilkins @epigmenioibarra Que los regrese y compramos vacunas,18,3,2021,19.3962535,-99.0965875,Iztacalco,vacunas
26125,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['municipio', 'luz', 'vacuna']",https://twitter.com/ElFarolCalle/status/1370046378106261508,"Mientras en varios municipios, ni las luces de cuando habrá vacunas",11,3,2021,19.4104602,-99.1767677,Cuauhtémoc,vacunas
26127,1,0.5554,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pasar', 'vacuna']",https://twitter.com/Danny83CanalesB/status/1369500788939255810,¿Qué está pasando c las vacunas @lopezobrador_ @GN_MEXICO_ @GobiernoMX? https://t.co/8zvDPIA1kN,9,3,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
26143,1,0.6348,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pasar', 'vacuna', 'ecatepec', 'perder', 'esperanza', 'quedar', 'definitivamente']",https://twitter.com/alexmeza812/status/1364437237031649283,"Después de ver todo lo qué pasó hoy con las vacunas en Ecatepec, perdí la poca esperanza que me quedaba.
Definitivamente TODO está mal.",23,2,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
26146,1,0.3703,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['anoche', 'costumbre', 'recibir', 'vacuna', 'cole']",https://twitter.com/Kali_goth/status/1364227935347957786,@SergioyLupita @m_ebrard Si lo vimos anoche como de costumbre recibiendo las vacunas.🤦🏻‍♀️ Ya chole,23,2,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
26155,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'ruso', 'apa']",https://twitter.com/liclufersymar/status/1363249926587576325,"@gavinci7 Y las vacunas Rusas, Apá",20,2,2021,19.3962535,-99.0965875,Iztacalco,vacunas
26162,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['mexico', 'mandar', 'vacuna', 'patria']",https://twitter.com/francisrico580/status/1362909304144220166,"@KaryRomanova Y México que les mandara?
Vacunas patria !!!",19,2,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
26165,1,0.2778,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'aguita', 'barda', 'refineria', 'hospital', 'estela', 'luz', 'casa', 'blanco', 'refieres']",https://twitter.com/iWhiskasRomo/status/1362826020017954817,@Soy_leonidas Vacunas de agüita.!? Barda de Refinería.!? 71 hospitales.!? Estela de Luz.!? Casa Blanca.!? Cual de estas te refieres.!?,19,2,2021,19.4192316,-99.1133947,Venustiano Carranza,vacunas
26168,1,0.8741,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['mexico', 'acostumbrando', 'poquito', 'poquito', 'vacuna', 'poquito', 'luz', 'poquito', 'gas', 'poquito', 'gasolina', 'poquito', 'medicina', 'poquito', 'cama', 'hospital', 'poquito', 'democracia', 'agradecer', 'corazon', 'machote']",https://twitter.com/dahersalek/status/1362464324648914946,"México acostumbrándose sin darse cuenta a que haya poquito de todo: poquitas vacunas, poquita luz, poquito gas, poquita gasolina, poquitas medicinas, poquitas camas de hospital, poquita democracia y “agradeciendo” con todo el corazón lo que haya. #yachole",18,2,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
26205,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'risa', 'avion']",https://twitter.com/mejzc/status/1358827650651930624,@lopezdoriga Las vacunas son como la risa del avión.,8,2,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
26206,1,0.7036,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vives', 'gringolandia', 'escribir', 'mexico', 'vacuna']",https://twitter.com/ariveracha/status/1358795309418217473,"@aracelibs Tenemos 🤣🤣🤣🤣🤣 si vives en gringolandia
Se escribe México no tiene vacunas!!!!!!",8,2,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
26240,1,0.7036,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['beso', 'trump', 'alarde', 'vacuna', 'ruso']",https://twitter.com/Mrcamello/status/1355997644032593924,"¿Y tanto beso con Trump?
¿Tanto alarde de las vacunas rusas?",31,1,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
26245,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['inevitable', 'vacuna', 'medida', 'habitual', 'miseria', 'humano']",https://twitter.com/israelgRim/status/1355579731907932165,"""Era inevitable: las vacunas también serán la medida de nuestra habitual miseria humana"". https://t.co/UAyA4vqLeG",30,1,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
26250,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'ruso']",https://twitter.com/JJouanen/status/1354925789872066562,@DrChavezDiaz Que les pongan las vacunas Rusas y vemos... Digo yo 🤔,28,1,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
26258,1,0.2778,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['exactamente', 'llegar', 'vacuna', 'ruso']",https://twitter.com/Kali_goth/status/1354457862198747137,Exactamente por eso llegarán tantas vacunas rusas...🙄🙄🙄,27,1,2021,19.4075059,-99.1917103,Miguel Hidalgo,vacunas
26263,1,0.4762,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'ruso', 'sputnik', 'chaval', 'epivaccorona', 'decision', 'presi', 'vida', 'publico', 'publico', 'pueblo', 'sabio', 'necesitar', 'sano']",https://twitter.com/Mexpurdemexico/status/1354083713584422912,TRWS VACUNAS RUSAS ! SputnikV / chuvac / EpiVacCorona  @lopezobrador_  BUENA DECISIÓN PRESI.  Queremos saber cómo está ? La vida pública es más pública ! El pueblo bueno y sabio quiere saber cómo está?   NECESITAMOS VERLO SANO.,26,1,2021,19.4192316,-99.1133947,Venustiano Carranza,vacunas
26294,1,0.3756,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['esperar', 'cacareo', 'secretismo', 'compra', 'vacuna', 'quedar', 'grande', 'mexico', 'favor', 'cosa', 'positivo', 'seguir', 'ndo']",https://twitter.com/Francis38932481/status/1351946539200090115,"@HatsumiNonaka Era de esperarse. Por eso tanto cacareo y secretismo alrededor de la compra de las vacunas. A la 4T le quedó grande México, teniendo todo a favor para hacer cosas positivas la siguen 💩💩💩💩ndo.",20,1,2021,19.4192316,-99.1133947,Venustiano Carranza,vacunas
26310,1,0.5554,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'chulo', 'festejar', 'vacuna', 'culero']",https://twitter.com/elferraas/status/1349370635798114308,@alsnig Son las vacunas? O las chelas para festejar que ya se vacunaron todos esos culeros?,13,1,2021,19.4416128,-99.1518637,Cuauhtémoc,vacunas
26429,1,0.8221,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['animo', 'hermana', 'temor', 'meter', 'fatal', 'pintan', 'vacuna', 'bb']",https://twitter.com/DramaQueenLatin/status/1548866051244527617,"@maferwho Animo hermana, es más el temor que nos metieron... No es taaaan fatal como lo pintan! Ya tienes 3 vacunas... Estarás bien bb! 🙏",17,7,2022,19.3591195,-99.0929294,Iztapalapa,vacunas
26431,1,0.3518,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['gatito', 'donador', 'sangre', 'chupito', 'deber', 'macho', 'ano', 'sano', 'vacuna']",https://twitter.com/gisskat82/status/1546637875327950850,"#CDMX #URGE Gatito donador de sangre para #Chipilo, debe ser macho mayor de 3 años, sano, con sus vacunas al día",11,7,2022,19.3591195,-99.0929294,Iztapalapa,vacunas
26435,1,0.7778,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['leoncito', 'animo', 'vacuna', 'mando', 'abrazo']",https://twitter.com/ricardoshab/status/1536505410416701440,@atlneptun Leoncito ánimo todo estará mejor con las vacunas 💪🏻 te mando un abrazo 🤗,13,6,2022,19.3591195,-99.0929294,Iztapalapa,vacunas
26449,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'efectivo']",https://twitter.com/mamiyolis/status/1474091811945828367,@pepewam13 @CarLon_2020 @Monyk00711025 Las vacunas si son efectivas.,23,12,2021,19.3591195,-99.0929294,Iztapalapa,vacunas
26497,1,0.2816,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'cambio', 'frenar', 'flujo', 'migrante', 'forma', 'agarrado', 'huevo']",https://twitter.com/FRANCISCOGARC82/status/1372610928974442501,Vacunas a cambio de frenar flujo de migrantes @nytimes de una forma u otra @POTUS @JoeBiden tiene agarrado de los huevos a @lopezobrador_ 👇 https://t.co/AcjLo7otpZ,18,3,2021,19.3591195,-99.0929294,Iztapalapa,vacunas
26522,1,0.6851,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['logico', 'vacuna', 'ruso', 'ruso', 'carnita', 'estilo', 'michoacan', 'michoacanos', 'queso', 'ataco', 'oaxaqueno', 'agua', 'jamaica', 'jamaicano', 'vacuna', 'pfizer', 'astrazeneca', 'ingles', 'gringo']",https://twitter.com/alcapotitone/status/1358056235870916608,"Según la lógica de @aguilarcamin
Si las vacunas rusas son solo para los rusos
Las Carnitas estilo Michoacán para los michoacanos
El queso Oaxaca solo es para oaxaqueños
El agua de Jamaica para los jamaicanos
Las vacunas de Pfizer y Astra, solo para ingleses y gringos https://t.co/GiNoiF0xOQ",6,2,2021,19.3591195,-99.0929294,Iztapalapa,vacunas
26534,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['mando', 'vacuna', 'cerebro']",https://twitter.com/savel00/status/1353976386600525824,@MaresPrez1 Si le mando unas vacunas para el cerebro,26,1,2021,19.3591195,-99.0929294,Iztapalapa,vacunas
26547,1,0.3518,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['lamehuevos', 'hiciste', 'vacuna', 'faltar', 'millon', 'mexicano', 'eh', 'vives', 'eu']",https://twitter.com/FariasPlata/status/1347305477202472960,"@_VicenteSerrano @lopezobrador_ @MemeYamelCA Siempre de lamehuevos, ya hiciste cuenta cuantas vacunas faltan para los 134 millones de mexicanos que somos? Ah que tú vives en E.U. 🇺🇸 !!!!",7,1,2021,19.3591195,-99.0929294,Iztapalapa,vacunas
